鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務,城市,坪數,每坪租金,交易年,建築年,屋齡,樓層
土城區,租賃房屋,新北市土城區學府路一段９８巷２５號四樓,0.0,,,,1141128,土地0建物1車位0,四層,8.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830516.0,99.02,3,2,2,有,有,有,27600,279.0,,0.0,0,每月管理費400元由承租人負擔。,RPQOMLLJKIKGFAF57CC,整棟(戶)出租,有,1141211~1150414,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅包租轉租,新北市,29.953549999999996,921.4266756361101,114,83.0,31.0,4.0
土城區,租賃房屋,新北市土城區延和路２０５號五樓之一,0.0,,,,1141130,土地0建物1車位0,五層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,811212.0,58.3,3,2,2,有,有,無,25000,429.0,,0.0,0,租金總額含管理費；含增建或未登記建物；,RPSOMLLJKIKGFAF77CC,整棟(戶)出租,有,1141215~1171214,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,,新北市,17.635749999999998,1417.5750960407129,114,81.0,33.0,5.0
板橋區,租賃房屋,新北市板橋區民族路１５１巷５８號六樓,0.0,,,,1141128,土地0建物1車位0,六層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010316.0,173.92000000000002,4,2,2,有,有,有,54000,310.0,,0.0,0,租金總額含管理費；,RPTOMLLJKIKGFAF87CC,整棟(戶)出租,有,1141129~1151128,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,,新北市,52.610800000000005,1026.4052247827442,114,101.0,13.0,6.0
土城區,租賃房屋+車位,新北市土城區中正路１６２號十四樓,0.0,,,,1141124,土地0建物1車位1,十四層,14.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110812.0,109.44,2,1,1,有,有,有,26500,287.0,坡道平面,27.57,3000,續租案件；,RPXOMLLJKIKGFAF28CC,整棟(戶)出租,有,1141225~1151224,有,冷氣、熱水器,社會住宅包租轉租,新北市,33.105599999999995,800.4688028611474,114,111.0,3.0,14.0
板橋區,租賃房屋,新北市板橋區雙十路２段１３０巷２弄９號２樓之２,0.0,,,,1141127,土地0建物1車位0,二層,14.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1121221.0,44.89,1,0,1,有,有,有,23000,512.0,,0.0,0,管理費用1222元由承租人負擔。,RPPPMLLJKIKGFAF57CC,獨立套房,有,1141201~1151130,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管,新北市,13.579225,1693.7638193637708,114,112.0,2.0,2.0
土城區,租賃房屋,新北市土城區金城路三段２５５號１３樓之１１,0.0,,,,1141121,土地0建物1車位0,十三層,19.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840905.0,35.85,1,1,1,有,有,有,15000,418.0,,0.0,0,管理費270元，由承租人負擔,RPQPMLLJKIKGFAF67CC,獨立套房,有,1141124~1151123,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租,新北市,10.844625,1383.1736920363774,114,84.0,30.0,13.0
新莊區,租賃房屋,新北市新莊區榮華路一段５０號１２樓,0.0,,,,1141121,土地0建物1車位0,十二層,12.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1031230.0,81.00999999999999,2,1,1,有,有,有,28000,346.0,,0.0,0,,RPQNMLLJKIKGFBF57CC,整棟(戶)出租,有,1141123~1151122,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租,新北市,24.505524999999995,1142.5994750163486,114,103.0,11.0,12.0
泰山區,租賃房屋+車位,新北市泰山區仁義路２０７號十樓,0.0,,,,1141124,土地0建物1車位1,十層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931126.0,89.05,2,2,1,有,有,無,23000,258.0,坡道平面,24.27,0,租金總額含管理費；,RPUNMLLJKIKGFBF97CC,整棟(戶)出租,有,1141205~1151204,有,,,新北市,26.937624999999997,853.8243442025793,114,93.0,21.0,10.0
泰山區,租賃房屋,新北市泰山區明志路二段１０５巷１號四樓,0.0,,,,1141125,土地0建物1車位0,四層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,841124.0,99.84,3,1,2,有,有,有,24000,240.0,,0.0,0,,RPVNMLLJKIKGFBF08CC,整棟(戶)出租,有,1141126~1151125,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租,新北市,30.2016,794.6598855689765,114,84.0,30.0,4.0
林口區,租賃房屋+車位,新北市林口區文化二路一段３６８號１１樓之３,34.82,住,,,1141124,土地1建物1車位1,十一層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,781127.0,160.13,2,2,2,有,有,無,24500,153.0,坡道平面,0.0,0,租金含稅,RPWNMLLJKIKGFBF18CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、瓦斯或天然氣,,新北市,48.439325,505.78739484912313,114,78.0,36.0,11.0
新莊區,租賃房屋+車位,新北市新莊區幸福路８６４號二樓,0.0,,,,1141122,土地0建物1車位1,二層,11.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,930415.0,148.44,3,2,2,有,有,有,31900,257.0,坡道平面,39.12,3800,管理費2100元，由承租人負擔,RPXNMLLJKIKGFBF28CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管,新北市,44.903099999999995,710.4186570637663,114,93.0,21.0,2.0
五股區,租賃房屋+車位,新北市五股區芳洲二路５３號六樓,0.0,,,,1141122,土地0建物1車位1,六層,14.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1121215.0,99.5,3,1,1,有,有,有,22000,287.0,坡道平面,35.08,3500,管理費2000元，由承租人負擔,RPOOMLLJKIKGFBF47CC,整棟(戶)出租,有,1141205~1151204,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租,新北市,30.09875,730.9273640931933,114,112.0,2.0,6.0
五股區,租賃房屋,新北市五股區五福路９８號七樓,0.0,,,,1141124,土地0建物1車位0,七層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,811231.0,94.71,2,2,2,有,有,有,19000,201.0,,0.0,0,管理費1000元，由承租人負擔,RPPOMLLJKIKGFBF57CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅代管,新北市,28.649774999999998,663.1814735019734,114,81.0,33.0,7.0
五股區,租賃房屋+車位,新北市五股區新城八路１１８號十樓,0.0,,,,1141122,土地0建物1車位1,十層,15.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1021018.0,195.66,3,2,2,有,有,無,24000,123.0,坡道平面,25.2,3000,另有管理費3000元，由承租人負擔。,RPQOMLLJKIKGFBF67CC,整棟(戶)出租,有,1141205~1151204,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租,新北市,59.187149999999995,405.49342213639284,114,102.0,12.0,10.0
新莊區,租賃房屋,新北市新莊區榮華路一段７５號二樓,0.0,,,,1141127,土地0建物1車位0,二層,14.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120822.0,83.22,2,1,1,有,有,有,28000,336.0,,0.0,0,,RPROMLLJKIKGFBF77CC,整棟(戶)出租,有,1141205~1151204,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租,新北市,25.174049999999998,1112.2564704527083,114,112.0,2.0,2.0
泰山區,租賃房屋+車位,新北市泰山區莊泰路１６２５號十樓,0.0,,,,1141122,土地0建物1車位1,十層,20.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1130205.0,96.13,2,1,1,有,有,無,24500,318.0,坡道平面,28.56,3000,另有管理費2500元，由承租人負擔。續租案件；,RPSOMLLJKIKGFBF87CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管,新北市,29.079324999999997,842.5229952896087,114,113.0,1.0,10.0
五股區,租賃房屋,新北市五股區成泰路一段２３５號之１１十一樓,0.0,,,,1141124,土地0建物1車位0,十一層,16.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820811.0,73.67,2,1,1,有,有,有,17000,231.0,,0.0,0,另有管理費1500元，由承租人負擔。續租案件；,RPTOMLLJKIKGFBF97CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管,新北市,22.285175,762.8389725456498,114,82.0,32.0,11.0
五股區,租賃房屋+車位,新北市五股區新城八路３７５號４樓,0.0,,,,1141129,土地0建物1車位1,四層,15.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1140508.0,86.78999999999999,2,1,1,有,有,無,23000,265.0,坡道平面,27.13,0,,RPUOMLLJKIKGFBF08CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、瓦斯或天然氣,,新北市,26.253974999999997,876.0578160069095,114,114.0,0.0,4.0
五股區,租賃房屋,新北市五股區水碓七路２４號二樓,0.0,,,,1141124,土地0建物1車位0,二層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,840606.0,82.48,3,2,3,有,有,有,20000,242.0,,0.0,0,另有管理費2000元，由承租人負擔。續租案件；,RPVOMLLJKIKGFBF18CC,整棟(戶)出租,無,1141205~1151204,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管,新北市,24.9502,801.5967807873284,114,84.0,30.0,2.0
新莊區,租賃房屋+車位,新北市新莊區樹新路２２０號七樓,0.0,,,,1141122,土地0建物1車位1,七層,15.0,住宅大樓(11層含以上有電梯),一般事務所,鋼筋混凝土造,1060419.0,83.71000000000001,1,1,1,有,有,有,19000,264.0,坡道平面,23.17,3000,另有管理費1500元，由承租人負擔。,RPXOMLLJKIKGFBF38CC,獨立套房,有,1141205~1151204,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管,新北市,25.322275,750.3275278386321,114,106.0,8.0,7.0
林口區,租賃房屋,新北市林口區八德路２５８號１４樓,0.0,,,,1141124,土地0建物1車位0,十四層,16.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1040129.0,75.23,1,1,1,有,有,有,26000,346.0,,0.0,0,,RPOPMLLJKIKGFBF57CC,獨立套房,有,1141124~1150523,有,冷氣、洗衣機、冰箱、瓦斯或天然氣,一般轉租,新北市,22.757075,1142.5018373406951,114,104.0,10.0,14.0
林口區,租賃房屋+車位,新北市林口區信義路３１３號十樓,0.0,,,,1141122,土地0建物1車位1,十層,15.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1020321.0,98.16,2,2,1,有,有,有,22000,235.0,坡道平面,13.16,2000,另有管理費3000元，由承租人負擔。,RPPPMLLJKIKGFBF67CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管,新北市,29.693399999999997,740.9053863821591,114,102.0,12.0,10.0
泰山區,租賃房屋,新北市泰山區中華街１巷１６號４樓,0.0,,,,1141125,土地0建物1車位0,四層,4.0,公寓(5樓含以下無電梯),住家用,加強磚造,650430.0,71.97,3,2,1,有,無,有,21000,292.0,,0.0,0,,RPRPMLLJKIKGFBF87CC,整棟(戶)出租,無,1141205~1151204,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管,新北市,21.770925,964.5892400070278,114,65.0,49.0,4.0
新莊區,租賃房屋,新北市新莊區福營路１７９號１０樓,0.0,,,,1141127,土地0建物0車位0,十層,12.0,住宅大樓(11層含以上有電梯),作業廠房,鋼筋混凝土造,981016.0,25.19,7,0,7,有,有,有,11500,457.0,,0.0,0,承租 E房租金總額含水費；網路費；租賃建物部分範圍，且未計入共有部分面積；未租賃車位，建物登記含有車位面積；,RPSPMLLJKIKGFBF97CC,分租套房,有,1141127~1151209,有,冷氣、熱水器、冰箱、網路,一般代管,新北市,7.619975,1509.1913031210731,114,98.0,16.0,10.0
林口區,租賃房屋,新北市林口區四維路５號１４樓,0.0,,,,1141125,土地0建物1車位0,十四層,15.0,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080909.0,126.65,3,2,2,有,有,有,32000,253.0,,0.0,0,不承租車位已扣除車位面積。租賃期間有約定不同租金自民國114年11月26日起至民國114年11月30日止租金為新臺幣5300元整。自民國114年12月01日起每月應繳租金新臺幣32000元整。；,RPUPMLLJKIKGFBF18CC,整棟(戶)出租,有,1141126~1161125,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,,新北市,38.311625,835.2556175834359,114,108.0,6.0,14.0
新莊區,租賃房屋,新北市新莊區天泉二街２２巷２號二樓,0.0,,,,1141126,土地0建物1車位0,二層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,760727.0,100.58,3,2,2,有,無,無,13000,129.0,,0.0,0,續租案件；,RPWPMLLJKIKGFBF38CC,整棟(戶)出租,無,1150103~1160102,無,熱水器,社會住宅代管,新北市,30.425449999999998,427.27387762547477,114,76.0,38.0,2.0
新莊區,租賃房屋,新北市新莊區新北大道七段４２０號九樓,0.0,,,,1141127,土地0建物1車位0,九層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880409.0,56.29,2,1,1,有,有,有,20800,370.0,,0.0,0,續租案件；,RPXPMLLJKIKGFBF48CC,整棟(戶)出租,有,1150101~1151231,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管,新北市,17.027725,1221.537228255683,114,88.0,26.0,9.0
泰山區,租賃房屋,新北市泰山區中港西路４４２號４樓,0.0,,,,1141126,土地0建物1車位0,四層,13.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940422.0,105.03,3,2,2,有,有,有,25000,238.0,,0.0,0,管理費：2000元，租金不含管理費,RPOQMLLJKIKGFBF67CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管,新北市,31.771575,786.8668770748696,114,94.0,20.0,4.0
新店區,租賃房屋,新北市新店區中正路１４１號三樓,0.0,,,,1141124,土地0建物1車位0,三層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670909.0,95.85,3,2,2,有,無,無,30000,313.0,,0.0,0,多人共同承租2；續租案件；,RPRNMLLJKIKGFCF77CC,整棟(戶)出租,無,1141130~1151129,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管,新北市,28.994625,1034.6745301930962,114,67.0,47.0,3.0
新店區,租賃房屋,新北市新店區北新路一段２９３號十二樓之十一,0.0,,,,1141122,土地0建物1車位0,十二層,19.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,931029.0,73.52,2,1,1,有,有,有,25800,351.0,,0.0,0,管理費2200元，由承租人負擔續租案件；,RPSNMLLJKIKGFCF87CC,整棟(戶)出租,有,1150120~1160119,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管,新北市,22.2398,1160.0823748415005,114,93.0,21.0,12.0
新店區,租賃房屋,新北市新店區民族路５５號八樓之２,0.0,,,,1141125,土地0建物1車位0,八層,12.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850612.0,27.65,1,1,1,有,有,有,8000,289.0,,0.0,0,續租案件；,RPTNMLLJKIKGFCF97CC,獨立套房,有,1141127~1151126,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管,新北市,8.364125,956.4658586522798,114,85.0,29.0,8.0
汐止區,租賃房屋,新北市汐止區樟樹一路１２１之２號４樓之１,0.0,,,,1141125,土地0建物1車位0,四層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,781115.0,120.08,3,2,2,有,有,有,19500,162.0,,0.0,0,,RPQNMLLJKIKGFDF77CC,整棟(戶)出租,有,1141225~1171224,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅包租轉租,新北市,36.3242,536.8321945149515,114,78.0,36.0,4.0
汐止區,租賃房屋,新北市汐止區長江街１３巷１２弄１５號２樓,0.0,,,,1141124,土地0建物1車位0,二層,6.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,821231.0,78.91000000000001,2,2,1,有,有,有,16000,203.0,,0.0,0,續租案件；,RPSNMLLJKIKGFDF97CC,整棟(戶)出租,無,1141205~1151204,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管,新北市,23.870275000000003,670.2897222591695,114,82.0,32.0,2.0
汐止區,租賃房屋,新北市汐止區湖前街１７號６樓之１,0.0,,,,1141122,土地0建物1車位0,六層,15.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831101.0,104.25,3,2,2,有,有,有,25000,240.0,,0.0,0,,RPTNMLLJKIKGFDF08CC,整棟(戶)出租,有,1141215~1171214,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管,新北市,31.535625,792.7542263709694,114,83.0,31.0,6.0
汐止區,租賃房屋,新北市汐止區青山路２號１３樓,0.0,,,,1141129,土地0建物1車位0,十三層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,900119.0,143.54000000000002,4,2,2,有,有,有,31500,219.0,,0.0,0,,RPVNMLLJKIKGFDF28CC,整棟(戶)出租,有,1141216~1171215,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管,新北市,43.42085,725.4579309248898,114,90.0,24.0,13.0
汐止區,租賃房屋,新北市汐止區仁愛路２０３號１０樓,0.0,,,,1141124,土地0建物1車位0,十層,14.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,891212.0,128.53,3,2,2,有,有,無,30000,233.0,,0.0,0,多人共同承租2；租金總額含管理費；,RPWNMLLJKIKGFDF38CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器,,新北市,38.880325,771.5984884385612,114,89.0,25.0,10.0
汐止區,租賃房屋,新北市汐止區康寧街５１１號五樓,0.0,,,,1141127,土地0建物1車位0,五層,7.0,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,811125.0,103.87,3,2,2,有,有,有,25333,244.0,,0.0,0,管理費667元由出租人負擔,RPOOMLLJKIKGFDF67CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅代管,新北市,31.420675,806.2525709584534,114,81.0,33.0,5.0
汐止區,租賃房屋,新北市汐止區忠孝東路４２６之１號６樓之４,0.0,,,,1141127,土地0建物1車位0,六層,18.0,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851009.0,47.59,2,1,1,有,有,有,18000,378.0,,0.0,0,,RPPOMLLJKIKGFDF77CC,整棟(戶)出租,有,1141201~1171130,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管,新北市,14.395975,1250.3494900484336,114,85.0,29.0,6.0
汐止區,租賃房屋,新北市汐止區復興路６８巷１號,0.0,,,,1141127,土地0建物1車位0,一層,3.0,公寓(5樓含以下無電梯),住家用,加強磚造,641104.0,75.46,3,2,1,有,無,有,23000,305.0,,0.0,0,,RPQOMLLJKIKGFDF87CC,整棟(戶)出租,無,1141204~1151203,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管,新北市,22.826649999999997,1007.5941936289382,114,64.0,50.0,1.0
汐止區,租賃房屋,新北市汐止區大同路二段２３８號１３樓之６,0.0,,,,1141125,土地0建物1車位0,十三層,24.0,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,850710.0,104.11,1,1,1,有,有,有,20000,192.0,,0.0,0,管理費1000元由出租人負擔未租賃車位，建物登記含有車位面積；續租案件；,RPROMLLJKIKGFDF97CC,獨立套房,有,1141201~1151130,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管,新北市,31.493275,635.0562143822768,114,85.0,29.0,13.0
汐止區,租賃房屋,新北市汐止區汐萬路二段２２８巷３１弄４１號３樓,0.0,,,,1141127,土地0建物1車位0,三層,5.0,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,841110.0,103.21,3,2,2,有,無,有,18500,179.0,,0.0,0,續租案件；,RPSOMLLJKIKGFDF08CC,整棟(戶)出租,無,1150101~1151231,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管,新北市,31.221024999999997,592.5494118146346,114,84.0,30.0,3.0
