鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
樹林區,租賃房屋,新北市樹林區復興路３４２號６樓,0.0,,,,1141125,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800912,138.5,3,2,2,有,有,無,19900,144,,0.0,0,管理費每個月1500元不包含在租金內續租案件；,RPUNMLSLJIKGFIF86CC,整棟(戶)出租,有,1141213~1151212,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
三峽區,租賃房屋,新北市三峽區國慶路１５６號十三樓之七,0.0,,,,1141128,土地0建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951208,83.26,2,1,1,有,有,有,23000,276,,0.0,0,管理費1300， 水、電、瓦斯由承租人負擔多人共同承租2；,RPXNMLSLJIKGFIF17CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
板橋區,租賃房屋,新北市板橋區雙十路三段６８巷２號,0.0,,,,1141127,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,77.71,0,0,0,無,無,無,42000,540,,0.0,0,,RPPNMLTLJIKGFAF28CC,,無,1141201~1191130,無,冷氣,
汐止區,租賃房屋+車位,新北市汐止區新台五路一段１５９號５樓之３,0.0,,,,1141127,土地0建物2車位1,五層,14,辦公商業大樓,商業用,鋼筋混凝土造,0880706,178.63,1,1,2,有,有,無,35000,196,升降機械,24.31,0,114/11/28~114/12/19為免租裝潢期租金租金總額含稅；,RPPNMLTLJIKGFDF58CC,,有,1141220~1171219,有,冷氣,
淡水區,租賃房屋,新北市淡水區英專路１９６號五樓,0.0,,,,1141126,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690620,16.54,5,0,5,有,無,有,6500,393,,0.0,0,租金總額含網路費；其他第四台；租賃期間有約定不同租金11/27簽約繳納:114/12/01-115/02/28租金共為19500元3/10前繳納:115/03/01-115/05/31租金共為19500元6/10前繳納:115/06/01-115/08/31租金共為20000元9/10前繳納:115/09/01-115/11/30租金共為20000元；,RPRNMLTLJIKGFEF88CC,分租套房,無,1141201~1151130,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
淡水區,租賃房屋,新北市淡水區新民街１８０巷６號五樓,0.0,,,,1141125,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770730,25.5,4,0,4,有,無,有,8500,333,,0.0,0,多人共同承租2；租金總額含網路費；其他第四台；,RPVNMLTLJIKGFEF66CC,分租套房,無,1141201~1150731,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
淡水區,租賃房屋,新北市淡水區下圭柔山７０巷３號四樓,0.0,,,,1141125,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701228,111.0,4,2,1,有,無,無,15000,135,,0.0,0,不吸毒、不做違法之事,RPWNMLTLJIKGFEF76CC,整棟(戶)出租,無,1141201~1171130,無,,
淡水區,租賃房屋+車位,新北市淡水區濱海路二段２０２巷２５號七樓,0.0,,,,1141123,土地0建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031021,108.71000000000001,2,1,1,有,有,無,21000,193,坡道平面,31.27,0,租金總額含管理費；其他含管含車一個汽車車位B4+機車車位B1；,RPROMLTLJIKGFEF98CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、瓦斯或天然氣,
汐止區,租賃房屋,新北市汐止區新台五路二段２０４號B１樓之１８,0.0,,,,1141128,土地0建物1車位0,地下一層,36,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,0851230,31.37,1,1,1,有,無,有,18000,574,,0.0,0,本案為整戶出租，格局為一房一廳一衛。多人共同承租2；其他垃圾處理費；租賃建物部分範圍，且未計入共有部分面積；,RPTNMLKMJIKGFDF18CC,,無,1141128~1151127,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,
淡水區,租賃房屋,新北市淡水區中山路１０６號４樓,0.0,,,,1141128,土地0建物0車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791128,20.7,8,0,8,有,無,有,11000,531,,0.0,0,管理費由承租人負擔，年繳10000元。租金總額含水費；網路費；,RPPNMLKMJIKGFEF87CC,分租套房,無,1141201~1151130,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,
淡水區,租賃房屋,新北市淡水區英專路３５號２樓,0.0,,,,1141128,土地0建物1車位0,二層,3,公寓(5樓含以下無電梯),住家用,加強磚造,0630208,96.37,2,1,2,有,無,無,38000,394,,0.0,0,租賃期間有約定不同租金115年租金為每月36000元116年-117年租金為每月38000元；,RPQNMLKMJIKGFEF97CC,整棟(戶)出租,無,1150101~1171231,無,冷氣,
淡水區,車位,新北市淡水區民權路１９號２樓之２ 等共同使用,0.0,,,,1141122,土地0建物0車位1,,,其他,,,,34.83,0,0,0,無,無,無,3000,,坡道平面,34.83,3000,租金總額含管理費；,RPRNMLKMJIKGFEF08CC,,,1141122~1151121,,,
淡水區,租賃房屋+車位,新北市淡水區新市一路一段２６２之１３號１３樓,0.0,,,,1141130,土地0建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1140314,211.09,4,2,2,有,有,有,34375,163,坡道平面,27.91,0,租金已扣除管理費3625元,RPSNMLKMJIKGFEF18CC,整棟(戶)出租,有,1141215~1151214,有,熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
三重區,租賃房屋,新北市三重區集勇街９６號７樓,0.0,,,,1141123,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020426,19.83,3,0,3,有,無,有,20000,1009,,0.0,0,本案為分租套房，本間為702室，租金包含水費、垃圾處理費，包租業者另免費附贈網路及第四台。多人共同承租2；租金總額含水費；其他垃圾處理費；租賃建物部分範圍，且未計入共有部分面積；,RPSNMLKMJIKGFGF38CC,分租套房,無,1141123~1151122,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
三重區,租賃房屋,新北市三重區集勇街９６號７樓,0.0,,,,1141123,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020426,19.83,3,0,3,有,無,有,20000,1009,,0.0,0,本案為分租套房，本間為702室，租金包含水費、垃圾處理費，包租業者另免費附贈網路及第四台。多人共同承租2；租金總額含水費；其他垃圾處理費；租賃建物部分範圍，且未計入共有部分面積；,RPTNMLKMJIKGFGF48CC,分租套房,無,1141123~1151122,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
三重區,租賃房屋,新北市三重區仁政街８６巷１７號三樓,0.0,,,,1141130,土地0建物0車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730505,23.93,2,2,2,有,無,有,20500,857,,0.0,0,本案為分租套房，本間為304室，租金包含水費、垃圾處理費，包租業者另免費附贈網路及第四台。租金總額含水費；其他垃圾處理費；租賃建物部分範圍，且未計入共有部分面積；,RPVNMLKMJIKGFGF68CC,分租套房,無,1141130~1151129,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
三重區,租賃房屋,新北市三重區仁政街８６巷１７號三樓,0.0,,,,1141130,土地0建物0車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730505,23.93,2,2,2,有,無,有,20500,857,,0.0,0,本案為分租套房，本間為304室，租金包含水費、垃圾處理費，包租業者另免費附贈網路及第四台。租金總額含水費；其他垃圾處理費；租賃建物部分範圍，且未計入共有部分面積；,RPWNMLKMJIKGFGF78CC,分租套房,無,1141130~1151129,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
中和區,租賃房屋,新北市中和區景新街３３３之１號６樓,0.0,,,,1141123,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),集合住宅,鋼骨構造,1110224,60.31999999999999,1,2,1,有,有,無,26000,431,,0.0,0,租金總額含管理費；,RPQNMLKMJIKGFHF28CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、冰箱、瓦斯或天然氣,
永和區,租賃房屋,新北市永和區永和路二段１６６號十五樓之１７,0.0,,,,1141122,土地0建物1車位0,十五層,19,住宅大樓(11層含以上有電梯),一般事務所,鋼骨鋼筋混凝土構造,1000422,38.84,1,1,1,有,有,有,25000,644,,0.0,0,多人共同承租2；租金總額含管理費；,RPSNMLKMJIKGFHF48CC,獨立套房,有,1141125~1160531,有,冷氣、熱水器、洗衣機、電視機、冰箱,
永和區,租賃房屋,新北市永和區永和路二段１６６號十八樓之１８,0.0,,,,1141125,土地0建物1車位0,十八層,19,住宅大樓(11層含以上有電梯),一般事務所,鋼骨鋼筋混凝土構造,1000422,44.06,1,1,1,有,有,有,27000,613,,0.0,0,租金總額含管理費；,RPTNMLKMJIKGFHF58CC,獨立套房,有,1141125~1151130,有,冷氣、熱水器、洗衣機、冰箱,一般代管
土城區,租賃房屋+車位,新北市土城區青仁路１２０號五樓,0.0,,,,1141125,土地0建物1車位1,五層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1111115,131.91,2,2,1,有,有,有,29532,224,坡道平面,26.54,0,租金已扣除管理費3468元,RPPNMLLJKIKGFAF37CC,整棟(戶)出租,有,1150101~1150228,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
板橋區,租賃房屋,新北市板橋區新府路１３８號四樓,0.0,,,,1141124,土地0建物1車位0,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971119,39.19,1,0,1,有,有,有,18000,459,,0.0,0,,RPQNMLLJKIKGFAF47CC,獨立套房,有,1141124~1150429,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
板橋區,租賃房屋,新北市板橋區貴興路２號８樓,0.0,,,,1141126,土地0建物1車位0,八層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1061023,93.21000000000001,1,0,1,有,有,有,21300,229,,0.0,0,,RPTNMLLJKIKGFAF77CC,整棟(戶)出租,無,1141126~1151209,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
土城區,租賃房屋,新北市土城區福安街８０之３號二樓,0.0,,,,1141125,土地0建物1車位0,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921126,100.28,2,2,1,有,有,有,20400,203,,0.0,0,每月管理費1600元由承租人負擔。,RPXNMLLJKIKGFAF18CC,整棟(戶)出租,有,1141220~1151219,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
板橋區,租賃房屋,新北市板橋區國光路１８０號五樓,0.0,,,,1141125,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690526,84.45,3,2,1,有,無,有,18000,213,,0.0,0,,RPOOMLLJKIKGFAF37CC,整棟(戶)出租,無,1141204~1151203,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
土城區,租賃房屋,新北市土城區學府路一段９８巷２５號四樓,0.0,,,,1141128,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830516,99.02000000000001,3,2,2,有,有,有,27600,279,,0.0,0,每月管理費400元由承租人負擔。,RPQOMLLJKIKGFAF57CC,整棟(戶)出租,有,1141211~1150414,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅包租轉租
板橋區,租賃房屋,新北市板橋區忠孝路４８巷４弄７５號,0.0,,,,1141129,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810227,42.87,2,1,1,有,無,無,24000,560,,0.0,0,,RPROMLLJKIKGFAF67CC,整棟(戶)出租,無,1141129~1151209,無,冷氣、熱水器、有線電視、網路,一般代管
土城區,租賃房屋,新北市土城區延和路２０５號五樓之一,0.0,,,,1141130,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811212,58.3,3,2,2,有,有,無,25000,429,,0.0,0,租金總額含管理費；含增建或未登記建物；,RPSOMLLJKIKGFAF77CC,整棟(戶)出租,有,1141215~1171214,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,
板橋區,租賃房屋,新北市板橋區民族路１５１巷５８號六樓,0.0,,,,1141128,土地0建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010316,173.92000000000002,4,2,2,有,有,有,54000,310,,0.0,0,租金總額含管理費；,RPTOMLLJKIKGFAF87CC,整棟(戶)出租,有,1141129~1151128,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,
板橋區,租賃房屋,新北市板橋區館前東路２６號,0.0,,,,1141129,土地0建物1車位0,一層,11,辦公商業大樓,商業用,鋼筋混凝土造,0810921,214.87,0,0,0,無,有,無,250000,1163,,0.0,0,僅租賃部分面積,RPUOMLLJKIKGFAF97CC,,有,1141201~1151231,有,,
土城區,租賃房屋+車位,新北市土城區中正路１６２號十四樓,0.0,,,,1141124,土地0建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110812,109.44,2,1,1,有,有,有,26500,287,坡道平面,27.57,3000,續租案件；,RPXOMLLJKIKGFAF28CC,整棟(戶)出租,有,1141225~1151224,有,冷氣、熱水器,社會住宅包租轉租
板橋區,租賃房屋,新北市板橋區雙十路２段１３０巷２弄９號２樓之２,0.0,,,,1141127,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1121221,44.89,1,0,1,有,有,有,23000,512,,0.0,0,管理費用1222元由承租人負擔。,RPPPMLLJKIKGFAF57CC,獨立套房,有,1141201~1151130,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
土城區,租賃房屋,新北市土城區金城路三段２５５號１３樓之１１,0.0,,,,1141121,土地0建物1車位0,十三層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840905,35.85,1,1,1,有,有,有,15000,418,,0.0,0,管理費270元，由承租人負擔,RPQPMLLJKIKGFAF67CC,獨立套房,有,1141124~1151123,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
新莊區,租賃房屋,新北市新莊區榮華路一段５０號１２樓,0.0,,,,1141121,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1031230,81.00999999999999,2,1,1,有,有,有,28000,346,,0.0,0,,RPQNMLLJKIKGFBF57CC,整棟(戶)出租,有,1141123~1151122,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
泰山區,租賃房屋+車位,新北市泰山區仁義路２０７號十樓,0.0,,,,1141124,土地0建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931126,89.05,2,2,1,有,有,無,23000,258,坡道平面,24.27,0,租金總額含管理費；,RPUNMLLJKIKGFBF97CC,整棟(戶)出租,有,1141205~1151204,有,,
泰山區,租賃房屋,新北市泰山區明志路二段１０５巷１號四樓,0.0,,,,1141125,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841124,99.83999999999999,3,1,2,有,有,有,24000,240,,0.0,0,,RPVNMLLJKIKGFBF08CC,整棟(戶)出租,有,1141126~1151125,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
林口區,租賃房屋+車位,新北市林口區文化二路一段３６８號１１樓之３,34.82,住,,,1141124,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0781127,160.13,2,2,2,有,有,無,24500,153,坡道平面,0.0,0,租金含稅,RPWNMLLJKIKGFBF18CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、瓦斯或天然氣,
新莊區,租賃房屋+車位,新北市新莊區幸福路８６４號二樓,0.0,,,,1141122,土地0建物1車位1,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930415,148.44,3,2,2,有,有,有,31900,257,坡道平面,39.12,3800,管理費2100元，由承租人負擔,RPXNMLLJKIKGFBF28CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
五股區,租賃房屋+車位,新北市五股區芳洲二路５３號六樓,0.0,,,,1141122,土地0建物1車位1,六層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1121215,99.5,3,1,1,有,有,有,22000,287,坡道平面,35.08,3500,管理費2000元，由承租人負擔,RPOOMLLJKIKGFBF47CC,整棟(戶)出租,有,1141205~1151204,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
五股區,租賃房屋,新北市五股區五福路９８號七樓,0.0,,,,1141124,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811231,94.71000000000001,2,2,2,有,有,有,19000,201,,0.0,0,管理費1000元，由承租人負擔,RPPOMLLJKIKGFBF57CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅代管
五股區,租賃房屋+車位,新北市五股區新城八路１１８號十樓,0.0,,,,1141122,土地0建物1車位1,十層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1021018,195.66,3,2,2,有,有,無,24000,123,坡道平面,25.2,3000,另有管理費3000元，由承租人負擔。,RPQOMLLJKIKGFBF67CC,整棟(戶)出租,有,1141205~1151204,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
新莊區,租賃房屋,新北市新莊區榮華路一段７５號二樓,0.0,,,,1141127,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120822,83.22,2,1,1,有,有,有,28000,336,,0.0,0,,RPROMLLJKIKGFBF77CC,整棟(戶)出租,有,1141205~1151204,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
泰山區,租賃房屋+車位,新北市泰山區莊泰路１６２５號十樓,0.0,,,,1141122,土地0建物1車位1,十層,20,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1130205,96.13,2,1,1,有,有,無,24500,318,坡道平面,28.56,3000,另有管理費2500元，由承租人負擔。續租案件；,RPSOMLLJKIKGFBF87CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
五股區,租賃房屋,新北市五股區成泰路一段２３５號之１１十一樓,0.0,,,,1141124,土地0建物1車位0,十一層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820811,73.67,2,1,1,有,有,有,17000,231,,0.0,0,另有管理費1500元，由承租人負擔。續租案件；,RPTOMLLJKIKGFBF97CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
五股區,租賃房屋+車位,新北市五股區新城八路３７５號４樓,0.0,,,,1141129,土地0建物1車位1,四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1140508,86.78999999999999,2,1,1,有,有,無,23000,265,坡道平面,27.13,0,,RPUOMLLJKIKGFBF08CC,整棟(戶)出租,有,1141201~1151130,有,冷氣、熱水器、瓦斯或天然氣,
